1,01E+18;en;02-07-18 1:21;Twitter for iPhone;99;0;5398;WorldCup,Cristiano,Ronaldo,Messi;BossLogic;Bosslogic;Panch;2400;497;199
1,01E+18;en;02-07-18 1:20;Twitter for Android;140;0;53;CRODEN,spainrussia,Spain,Denmark,ESPvsRUS,kasperschmeichel,FifaWorldCup2018;Akshay Kannan;ak_ashk;maulana sid;Yogyakarta, Indonesia;123;83
1,01E+18;en;02-07-18 1:20;Twitter for iPhone;139;0;4297;WorldCup;SPORF;Sporf;syaqeel azeem;Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur;80;266
1,01E+18;en;02-07-18 1:20;Twitter for iPhone;111;0;19;WorldCup,LoveIsland;Tom Dutton;TomDutty;WANYO;Cardiff, Wales;165;705
1,01E+18;en;02-07-18 1:20;Twitter for Android;140;0;12;Russia,Spain;Doordarshan Sports;ddsportschannel;DD Bihar;Patna, India;799;148
1,01E+18;en;02-07-18 1:20;Twitter for Android;139;0;1031;WorldCup;FC Barcelona,Ivan Rakitic,HNS | CFF;FCBarcelona,ivanrakitic,HNS_CFF;Ren°;Altered Reality;363;368
1,01E+18;en;02-07-18 1:20;Twitter for Android;86;0;852;WorldCup;8bit-Football.com;8bitfootball;Leonardo Esteves;Buenos Aires;777;914
1,01E+18;en;02-07-18 1:20;Twitter for Android;140;0;4;CRO,DEN,WorldCup,CRODEN;Doordarshan Sports;ddsportschannel;DD Bihar;Patna, India;799;148
1,01E+18;en;02-07-18 1:20;Twitter Lite;140;0;353;MfanaComedy,NGAARG,DENFRA,NIGARG,ArgentinaNigeria,DeLille,ArgentinaVsNigeria;Mans Is Comedy;MfanaComedy;Shane;Sebokeng, South Africa;25;57
1,01E+18;en;02-07-18 1:20;Twitter for iPhone;130;0;1640;WorldCup;SPORF;Sporf;chantelle;Bradford;45;104
1,01E+18;en;02-07-18 1:20;Twitter for Android;140;0;1274;WorldCup;Sam Matterface;sammatterface;frozenfirefly;cabin in the woods;18;42
1,01E+18;en;02-07-18 1:20;Twitter for iPhone;104;0;500;SpainVSRussia;Joe;joe1chehade;_ReemZ44.;Saudi arabia dammam;222;250
1,01E+18;en;02-07-18 1:20;Twitter for iPhone;139;0;2324;WorldCup;SPORF,England;Sporf,England;Calvin;Durham, England;611;686
1,01E+18;en;02-07-18 1:20;Twitter for iPhone;174;0;0;WorldCup;Alliance Brewing Co;AllianceBrew;BPL Knoxville;Knoxville, TN;283;114
1,01E+18;en;02-07-18 1:20;Twitter for Android;133;0;756;WorldCup;Watch LFC;Watch_LFC;Satria Yuda Prawira;ÜT: -6.332543,106.780852;285;244
1,01E+18;en;02-07-18 1:20;FlyLady Premium;140;0;1;Escort,CostaRica,worldcup,Rusia2018,FRA,URU,RUS,DEN;Costa Rica Escorts;escortscrnet;Algocentric Digital;Toronto, Ontario;2224;1956
1,01E+18;en;02-07-18 1:20;Twitter for Android;66;0;9728;WorldCup;Troll Football;TrollFootball;Seketul Kogi;Johor Bahru, Johor;474;605
1,01E+18;en;02-07-18 1:20;Twitter for iPhone;112;0;49;loveisland,worldcup;Michelle Owen;MichelleOwen7;WANYO;Cardiff, Wales;165;705
1,01E+18;en;02-07-18 1:20;Twitter for iPhone;76;0;11;CFC,BELJAP,WorldCup;The Blues;TheBlues___;LeHazard'Eden;Saint-Quentin, Picardie;1568;576
1,01E+18;en;02-07-18 1:20;Twitter for iPad;139;0;11;WorldCup,FRA,BRA,BEL,ENG,CRO,URU,RUS,COL,SUI;Covers,bet365;Covers,bet365;gslice;Las Vegas NV USA;412;824
1,01E+18;en;02-07-18 1:20;Twitter for iPhone;80;0;5344;WorldCup;B/R Football;brfootball;gucciboy$melvin$;New York, USA;18;1058
1,01E+18;en;02-07-18 1:20;Twitter for iPhone;140;0;36;Russie2018,russia,WorldCupRussia2018,igorakinfeev,spain,penalty,quarterfinal,tournament;Kamil Cira;kamil_cira;gucciboy$melvin$;New York, USA;18;1058
1,01E+18;en;02-07-18 1:20;Twitter for iPhone;99;0;5398;WorldCup,Cristiano,Ronaldo,Messi;BossLogic;Bosslogic;Jonathan;Baltimore;142;374
1,01E+18;en;02-07-18 1:20;Twitter for iPhone;139;0;1;WorldCup;Brews and Bros Sports Podcast,Roman Bustos;brews_and_bros,Roman_Bustos91;Roman Bustos;Fresno/Waterford/Modesto;233;428
1,01E+18;en;02-07-18 1:20;Twitter for Android;86;0;852;WorldCup;8bit-Football.com;8bitfootball;Diego Ruiz;Salinas, Ecuador;819;3128
1,01E+18;en;02-07-18 1:20;Twitter for iPhone;99;0;5398;WorldCup,Cristiano,Ronaldo,Messi;BossLogic;Bosslogic;MGed;Rafha, Kingdom of Saudi Arabia;7753;293
1,01E+18;en;02-07-18 1:20;Twitter for Android;85;0;24;CRO,WorldCup;CroatiaWeek;CroatiaWeek;Freddy Istvan;Santiago, Chile;208;353
1,01E+18;en;02-07-18 1:19;Twitter for Android;113;0;163;WorldCup;Watch LFC;Watch_LFC;Satria Yuda Prawira;ÜT: -6.332543,106.780852;285;244
1,01E+18;en;02-07-18 1:19;Twitter Lite;109;0;468;WorldCup,worldcup2018;SIVIWE LUTSEKE.;lutsekeZA;Simphiwe;Durban;320;1000
1,01E+18;en;02-07-18 1:19;Twitter for Android;140;0;477;WorldCup,POR,ENG;Squawka Football;Squawka;Edu Montee;Port Harcourt | Abu Dhabi;1066;491
1,01E+18;en;02-07-18 1:19;Twitter for iPhone;116;0;10978;FRAARG,WorldCup;Four-eyed Edo boy™;Alex_Houseof308;Kisu.;Abuja, Nigeria;2213;394
1,01E+18;en;02-07-18 1:19;Twitter for iPad;140;0;7418;FRA,WorldCup;Laureus;LaureusSport;Maurice Mbui Murage;Nairobi Kenya;1023;1001
1,01E+18;en;02-07-18 1:19;Twitter for iPhone;140;0;231;RUS;Ben Dinnery;BenDinnery;George michael;here;244;281
1,01E+18;en;02-07-18 1:19;Twitter for iPhone;140;0;20;WorldCup,FRA,CRO,CRO,BRA;RMadridHome;RMadridHome_;WaZiRi Taura;Zuin Quir/KtGn;531;411
1,01E+18;en;02-07-18 1:19;Twitter for Android;139;0;4297;WorldCup;SPORF;Sporf;Hidan;Konoha ;755;530
1,01E+18;en;02-07-18 1:19;Twitter for Android;116;0;10978;FRAARG,WorldCup;Four-eyed Edo boy™;Alex_Houseof308;ninonino;Sarawak, Malaysia;592;586
1,01E+18;en;02-07-18 1:19;Twitter for iPhone;115;0;6402;SPARUS,ESPRUS,WorldCup,worldcup2018,Worldcup2018Russia;Kenny Munro;kennymunro;mauro clemente;Valencia, Spain;761;3177
1,01E+18;en;02-07-18 1:19;Twitter for iPhone;140;0;144;CRO,BeProud,FlamingPride,CRODEN,WorldCup,Vatreni;HNS | CFF;HNS_CFF;Telemiracles;Akron, Ohio;431;1911
1,01E+18;en;02-07-18 1:19;Twitter for Android;84;0;2;WorldCup;ET Canada,Oprah Winfrey;ETCanada,Oprah;Ngalula Mubengay;Montréal, Québec;175;1263
1,01E+18;en;02-07-18 1:19;Twitter for iPhone;140;0;225;WorldCup;SB Nation;SBNation;Jesse;California, USA;343;445
1,01E+18;en;02-07-18 1:19;Twitter for Android;129;0;240;WorldCup;World Cup 2018;WCGoalz;JF;Malaysia;326;222
1,01E+18;en;02-07-18 1:19;Twitter for iPhone;117;0;1187;HereToCreate,WorldCup;Team Messi;TeamMessi;little queen;Miami, FL;3;66
1,01E+18;en;02-07-18 1:19;Twitter for iPhone;66;0;9728;WorldCup;Troll Football;TrollFootball;Awais Ahmed Jatoi;Perth,western Australia;1182;1486
1,01E+18;en;02-07-18 1:19;Twitter for Android;138;0;763;WorldCup;Footy Jokes;Footy_JokesOG;ole;Pontianak, West Borneo;883;420
1,01E+18;en;02-07-18 1:19;Twitter for iPhone;109;0;468;WorldCup,worldcup2018;SIVIWE LUTSEKE.;lutsekeZA;Proud Qhinebe kwaXhosa;Cape Town, South Africa;109;354
1,01E+18;en;02-07-18 1:19;Twitter for Android;140;0;65;WorldCup;LFC Stats;LFCData;Aztec Centeno;Manila;463;490
1,01E+18;en;02-07-18 1:19;Twitter for Android;75;0;2;ESP,WorldCup,RUS;apa nama vernieman;vernieman;Maya Sahibi;London;350;543
1,01E+18;en;02-07-18 1:18;Twitter for Android;81;0;1609;WorldCup;Bleacher Report;BleacherReport;Sari Desty;ÜT: -6.2962198,106.7859486;138;205
1,01E+18;en;02-07-18 1:18;Twitter for Android;140;0;112;Worldcup,CRODEN;Seema Jaswal;meseemajaswal;dhanush sudharshan;karaikudi;82;64
1,01E+18;en;02-07-18 1:18;Twitter for iPhone;140;0;17;worldcup,esp;The Cooligans;SoccerCooligans;BrooklynGooner;Brooklyn, NY;11;181
1,01E+18;en;02-07-18 1:18;Twitter for iPhone;140;0;231;RUS;Ben Dinnery;BenDinnery;Adi;Toronto, Canada;666;485
1,01E+18;en;02-07-18 1:18;Twitter for iPhone;101;0;291;worldcup;Cesaro,Sheamus,Rusev;WWECesaro,WWESheamus,RusevBUL;Jason H;Jakarta/houston/seattle;1160;2182
1,01E+18;en;02-07-18 1:18;Twitter for iPhone;140;0;21;WorldCup;RT;RT_com;Jafar A.;SA;859;372
1,01E+18;en;02-07-18 1:18;Twitter for Android;140;0;388;WorldCup,FIFAWorldCup2018,GER,ARG,ESP;Mohandas Menon;mohanstatsman;rz;chennai;757;566
1,01E+18;en;02-07-18 1:18;Twitter for Android;140;0;254;WorldCup,DEN;Premier League;premierleague;dhanush sudharshan;karaikudi;82;64
1,01E+18;en;02-07-18 1:18;Twitter for iPhone;140;0;7;tictocnews,WorldCup;TicToc by Bloomberg;tictoc;Sal Paradise;TAIPEI;56;329
1,01E+18;en;02-07-18 1:18;Twitter for Android;140;0;5;Brazil,Mexico;Olyseum;olyseum;Ariadinih Helennah;São João del Rei, Brasil;19;331
1,01E+18;en;02-07-18 1:18;Twitter Web Client;140;0;1656;ESPRUS,WorldCup;FC Zenit in English;fczenit_en;Macca;Kingsland, Auckland;365;677
1,01E+18;en;02-07-18 1:18;Twitter for Android;139;0;374;WorldCup,WorldCup2018;Sanam Baloch;SanamBalochfans;Maryam;Punjab, Pakistan;218;762
1,01E+18;en;02-07-18 1:18;Twitter Web Client;140;0;1;GER,ARG;AndyS;realswiftandy;David Chaffin;Dallas, TX;2121;724
1,01E+18;en;02-07-18 1:18;TweetDeck;295;0;0;Origin,WorldCup;Scott Sattler,Spitwater;ScottSattler13,SpitwaterAus;Sportsday Qld;Queensland, Australia;294;439
1,01E+18;en;02-07-18 1:18;Twitter Web Client;140;0;27;RainbowRussians;Nigel Owens MBE;Nigelrefowens;Shimrit B;San Francisco, CA;580;356
1,01E+18;en;02-07-18 1:18;Twitter for Android;140;0;223;LouisVuitton,WorldCup;Louis Vuitton;LouisVuitton;3kama2000% {A.E.A1.};U.A.E Dubai;131;66
1,01E+18;en;02-07-18 1:18;Twitter for iPhone;140;0;413;WorldCup;Tottenham Hotspur,Christian Eriksen;SpursOfficial,ChrisEriksen8;Spurs;White Hart Lane;2709;486
1,01E+18;en;02-07-18 1:18;Twitter for Android;140;0;1274;WorldCup;Sam Matterface;sammatterface;Taufiqurrahman;Malaysia;408;1040
1,01E+18;en;02-07-18 1:18;Twitter for iPhone;140;0;135;ESP,GER,ARG,POR,ENG,WorldCup;BBC Sport;BBCSport;SUKAN SARAWAK;Kuching, Sarawak;1799;753
1,01E+18;en;02-07-18 1:18;Twitter for Android;127;0;17990;FRA,FRAARG,WorldCup;Zach Townsend;fussballerisch;Reyes;Neuilly-sur-Seine, France;56;119
1,01E+18;en;02-07-18 1:18;Twitter for iPhone;82;0;255;WorldCup;Liverpool FC;LFC;Stef Khan;Trinidad and Tobago / Barbados;442;176
1,01E+18;en;02-07-18 1:18;Twitter for Android;140;0;568;Maradona,accidentalrenaissance,WorldCup;BossLogic;Bosslogic;t !!;Yogyakarta, Indonesia;465;341
1,01E+18;en;02-07-18 1:18;Twitter for Android;140;0;381;FRA,ARG;Chelsea FC,N'Golo Kanté,Olivier Giroud,Willy Caballero;ChelseaFC,nglkante,_OlivierGiroud_,willy_caballero;Ezenwokolo Chukwudi;Nigeria;166;217
1,01E+18;en;02-07-18 1:18;Twitter for Android;86;0;852;WorldCup;8bit-Football.com;8bitfootball;Ju Bolzan;Brasília;38;345
1,01E+18;en;02-07-18 1:18;Twitter for iPhone;88;0;390;WorldCup;Bleacher Report;BleacherReport;Imran;Abuja, Nigeria;2201;1006
1,01E+18;en;02-07-18 1:18;Twitter for Android;140;0;20;Esp,WorldCup,Rus;Guardian sport;guardian_sport;sara;Johor Bahru, Johor;1517;947
1,01E+18;en;02-07-18 1:17;Twitter for iPhone;135;0;152;NadaNosDetiene,WorldCup;Mexican National Team;miseleccionmxEN;Él Profe;UC Irvine / Oxnard, CA;3361;2649
1,01E+18;en;02-07-18 1:17;Twitter for Android;140;0;499;worldcup;Mirror Football;MirrorFootball;Sheila;Nairobi, Kenya;253;533
1,01E+18;en;02-07-18 1:17;Twitter for Android;102;0;340;UCL,WorldCup;UEFA Champions League;ChampionsLeague;ullynotpayne;Asia, Thailand;692;746
1,01E+18;en;02-07-18 1:17;Twitter for Android;140;0;1790;WorldCup,POR;Squawka Football;Squawka;Rodrigo Valverde;Muritiba, Brasil;533;501
1,01E+18;en;02-07-18 1:17;Twitter for Android;269;0;1;AustrianGP,F1,WWETaipei,fortnite,SpainVSRussia,AmalClooney,Amazon,tech,Technology,rt,gaming,gamingpc,WorldCup,Twitch,streaming;Amazon.com;amazon;YARIS DK;egypt;247;835
1,01E+18;en;02-07-18 1:17;Twitter for iPhone;140;0;51;WC2018,Russia2018,WorldCup,WC2018Champion;Amazon T-Shirt;Tshirt_Amazon;only gorl in the world;Hildale, UT;4;66
1,01E+18;en;02-07-18 1:17;Twitter Web Client;140;0;53;CRODEN,spainrussia,Spain,Denmark,ESPvsRUS,kasperschmeichel,FifaWorldCup2018;Akshay Kannan;ak_ashk;stark;Kuala Lumpur;368;517
1,01E+18;en;02-07-18 1:17;Twitter for Android;76;0;11;CFC,BELJAP,WorldCup;The Blues;TheBlues___;Prima Revananda;Kota Malang, Jawa Timur;109;617
1,01E+18;en;02-07-18 1:17;TweetDeck;113;0;1477;WorldCup;Footy Jokes;Footy_JokesOG;Fakazzzzz;Malaysia;480;381
1,01E+18;en;02-07-18 1:17;Twitter for iPhone;139;0;4298;WorldCup;SPORF;Sporf;Abbadoo;Kaduna, Nigeria;150;398
1,01E+18;en;02-07-18 1:17;Twitter for Android;119;0;0;WorldCup,WorldCup2018;Maxim India,Monica Dogra,Monica Dogra FC,Monica Dogra FC,Monica Dogra Fans;MaximIndia,MonicaSDogra,MonicaDograFC,MonicaDograaFC,MonicaDograFans;Indian Citizen;India;2;45
1,01E+18;en;02-07-18 1:17;Twitter for Android;99;0;413;WorldCup;Pornhub ARIA;Pornhub;Raditya Pratyaksa S.;Jakarta Capital Region, Indone;311;882
1,01E+18;en;02-07-18 1:17;Twitter for iPhone;140;0;225;WorldCup;SB Nation;SBNation;Terry Cartier Sandidge;Phoenix, AZ;3589;5001
1,01E+18;en;02-07-18 1:17;Twitter for iPhone;140;0;138;WorldCup;Khaled Beydoun;KhaledBeydoun;Well Done Sir;The DMV;188;522
1,01E+18;en;02-07-18 1:17;Twitter for iPhone;140;0;123;MLS;Gabriel Gabor,Atlanta United FC,Orlando City SC,San Jose Earthquakes;MLSGabor,ATLUTD,OrlandoCitySC,SJEarthquakes;Daniel Marin G.;Flowery Branch, GA, EEUU;116;441
1,01E+18;en;02-07-18 1:17;Twitter for iPhone;93;0;65;WorldCup;Isiah Whitlock Jr.;IsiahWhitlockJr;itsMAC!;Miami, FL;291;1326
1,01E+18;en;02-07-18 1:17;Twitter for Android;124;0;2102;WorldCup,ESPRUS,ESP;Denizcan Grimes;MrFilmkritik;fatma haidar;malang,jatim;57;121
1,01E+18;en;02-07-18 1:17;Twitter for iPhone;86;0;267;WorldCup;Aaron Dodson;aardodson;alec;United States;797;522
1,01E+18;en;02-07-18 1:17;Twitter for iPhone;140;0;406;WorldCup;Goal;goal;ShenRaymond;DMV, United States;1799;1331
1,01E+18;en;02-07-18 1:17;Twitter for Android;66;0;9728;WorldCup;Troll Football;TrollFootball;Hafizal Crespo Hafiz;Ipoh, Perak;449;647
1,01E+18;en;02-07-18 1:17;Twitter for Android;125;0;102;worldcup;Cesaro;WWECesaro;Bayley Balor;WWE is my life NXT;1161;210
1,01E+18;en;02-07-18 1:17;Twitter for iPhone;140;0;59;photography;Variety House;HouseVariety;Josh Lee;Austin, TX;257;191
1,01E+18;en;02-07-18 1:17;TweetDeck;140;0;1;WorldCup;FOX Sports Football,Jake Rosengarten;FOXFOOTBALL,Jakeros95;Jake Rosengarten;Sydney, Australia;222;350
1,01E+18;en;02-07-18 1:16;Twitter for Android;71;0;310;WorldCup;Footy Jokes;Footy_JokesOG;IamJefri;acehBesar    ;1658;478
1,01E+18;en;02-07-18 1:16;Twitter for Android;66;0;9728;WorldCup;Troll Football;TrollFootball;Firdaus Ibrahim;Malaysia;375;450
1,01E+18;en;02-07-18 1:16;Twitter for Android;139;0;2;CRO,DEN;Doordarshan Sports,Ivan Rakitic;ddsportschannel,ivanrakitic;DD Bihar;Patna, India;799;148
1,01E+18;en;02-07-18 1:16;Twitter for iPhone;134;0;1;WorldCup,ESPRUS;Kunal;kunalone;kanhaiya singh;India;33;1337
1,01E+18;en;02-07-18 1:16;Twitter for iPhone;140;0;7419;FRA,WorldCup;Laureus;LaureusSport;Bequin Joaza;México;147;216
1,01E+18;en;02-07-18 1:16;Twitter for iPhone;133;0;3518;WorldCup;Dale Johnson;DaleJohnsonESPN;Alistair Elliott;Glos, uk;308;490
1,01E+18;en;02-07-18 1:16;Twitter for Android;140;0;13;WorldCup;Indy Football;IndyFootball;sara;Johor Bahru, Johor;1517;947
1,01E+18;en;02-07-18 1:16;Twitter for iPhone;140;0;445;WorldCup;Tim Howard,Coca-Cola,McDonald's;TimHowardGK,CocaCola,McDonalds;Alok Tiwari;India;1204;393
1,01E+18;en;02-07-18 1:16;Twitter for iPhone;115;0;6402;SPARUS,ESPRUS,WorldCup,worldcup2018,Worldcup2018Russia;Kenny Munro;kennymunro;Spencer;Boston, MA;135;448
1,01E+18;en;02-07-18 1:16;Twitter for iPhone;140;0;1274;WorldCup;Sam Matterface;sammatterface;Kris O'Neill;Hull, England;256;1088
1,01E+18;en;02-07-18 1:16;Twitter for iPhone;96;0;162;WorldCup;Bilal B.,ChristianVieri;JuveBillz,vieri_bobo;Anthony Zucco;Toronto, ON;288;230
1,01E+18;en;02-07-18 1:16;Twitter for iPhone;140;0;1656;ESPRUS,WorldCup;FC Zenit in English;fczenit_en;Nitesh;Anfield, Liverpool;42;82
1,01E+18;en;02-07-18 1:16;Twitter for Android;120;0;731;WorldCup;Squawka Football;Squawka;Jack's;Sun Island, East blue;302;238
1,01E+18;en;02-07-18 1:16;Twitter for Android;140;0;7;WorldCup,CRODEN;Telegraph Football;TeleFootball;sara;Johor Bahru, Johor;1517;947
1,01E+18;en;02-07-18 1:16;Twitter for iPhone;134;0;2;WorldCup;Baseball Brit,Heim Barbecue,Evan Grant;BaseballBrit,HeimBBQ,Evan_P_Grant;Rob Matwick;Southlake, Texas;666;550
1,01E+18;en;02-07-18 1:16;Twitter Web Client;140;0;27;WorldCup;Jonathan Hibberd;Jonnyhibberd;Jonathan Hibberd;Nottingham, England;2108;2896
1,01E+18;en;02-07-18 1:16;Twitter for Android;66;0;9728;WorldCup;Troll Football;TrollFootball;tika;SLEMAN ;657;242
1,01E+18;en;02-07-18 1:16;Twitter for iPhone;140;0;2;FCBayern,WorldCup;B-more Bayern,Thiago Alcantara;bmorebayern,Thiago6;Sean McCaffery;Long Island, NY;134;929
1,01E+18;en;02-07-18 1:16;Twitter for iPhone;115;0;144;WorldCup;FOX Sports;FOXSports;Lil' Jorge;Racine, WI;231;128
1,01E+18;en;02-07-18 1:16;Twitter for Android;140;0;104;ESPRUS,WorldCup;Pye Waw;pyewaw;Henrysmith;Warri, Nigeria;1050;1460
1,01E+18;en;02-07-18 1:16;Twitter for Android;138;0;763;WorldCup;Footy Jokes;Footy_JokesOG;M Novyan Gerry;Bengkulu;310;289
1,01E+18;en;02-07-18 1:16;Twitter for iPhone;140;0;7419;FRA,WorldCup;Laureus;LaureusSport;Victor Fernandez;Distrito Nacional;174;325
1,01E+18;en;02-07-18 1:16;Twitter for Android;66;0;9728;WorldCup;Troll Football;TrollFootball;Juan Diego;En tu cora bb;313;71
1,01E+18;en;02-07-18 1:16;Twitter for Android;144;0;748;DEN,WorldCup;Premier League;premierleague;Ezenwokolo Chukwudi;Nigeria;166;217
1,01E+18;en;02-07-18 1:16;Twitter for Android;114;0;3;WorldCup;Express Sports;IExpressSports;sara;Johor Bahru, Johor;1517;947
1,01E+18;en;02-07-18 1:16;Twitter for Android;140;0;7;Russia,Croatia,WorldCup,Spain,Denmark;People's Daily,China;PDChina;sara;Johor Bahru, Johor;1517;947
1,01E+18;en;02-07-18 1:16;TweetDeck;167;6;1;WorldCup;Jake Rosengarten;Jakeros95;FOX Sports Football;Australia;85974;505
1,01E+18;en;02-07-18 1:16;Twitter for Android;140;0;135;ESP,GER,ARG,POR,ENG,WorldCup;BBC Sport;BBCSport;Sheikh Hamzah;Srinagar,Jammu and Kashmir;33;96
1,01E+18;en;02-07-18 1:16;Twitter for iPhone;115;0;6402;SPARUS,ESPRUS,WorldCup,worldcup2018,Worldcup2018Russia;Kenny Munro;kennymunro;uzair shafeeq;ÜT: 3.230696,101.425206;834;667
1,01E+18;en;02-07-18 1:15;Twitter for iPhone;86;0;267;WorldCup;Aaron Dodson;aardodson;Nordby;San Diego, CA;90;148
1,01E+18;en;02-07-18 1:15;Twitter for Android;66;0;9728;WorldCup;Troll Football;TrollFootball;imanis.;Mansoura, Egypt;935;687
1,01E+18;en;02-07-18 1:15;Twitter for Android;138;0;763;WorldCup;Footy Jokes;Footy_JokesOG;Arry Sujaya Putra;Bali;575;292
1,01E+18;en;02-07-18 1:15;Twitter for Android;140;0;1274;WorldCup;Sam Matterface;sammatterface;no, man;London;366;1434
1,01E+18;en;02-07-18 1:15;Twitter for Android;140;0;50;WorldCup,FIFA,Football,ESP,Spain,RUSESP;Faizan Lakhani;faizanlakhani;Qamar™ ®;Chakwal Pakistan;2123;1015
1,01E+18;en;02-07-18 1:15;Twitter Web Client;73;0;60;WorldCup;Antonio Paris;AntonioParis;Northwind ac;Miami Florida;109;391
1,01E+18;en;02-07-18 1:15;Twitter for Android;80;0;5344;WorldCup;B/R Football;brfootball;Alvin Adam;bojonegoro;139;374
1,01E+18;en;02-07-18 1:15;Twitter for Android;138;0;763;WorldCup;Footy Jokes;Footy_JokesOG;Calvin;Sarawak, Malaysia;455;675
1,01E+18;en;02-07-18 1:15;Twitter for iPhone;131;3;0;WorldCup,VivaLights;José Luis Sanchez,Omar Salgado;Elchelis,Omaresalgado;Las Vegas Lights FC;Las Vegas, NV;13755;804
1,01E+18;en;02-07-18 1:15;Twitter for Android;140;0;1656;ESPRUS,WorldCup;FC Zenit in English;fczenit_en;Akshay Vaidya;San Jose, CA;34;240
1,01E+18;en;02-07-18 1:15;Twitter Web Client;140;0;1274;WorldCup;Sam Matterface;sammatterface;durn;downtown slc;257;306
1,01E+18;en;02-07-18 1:15;Twitter for iPhone;113;0;163;WorldCup;Watch LFC;Watch_LFC;Ahmed Alabbad;Tempe, AZ;564;576
1,01E+18;en;02-07-18 1:15;Twitter for Android;139;0;374;WorldCup,WorldCup2018;Sanam Baloch;SanamBalochfans;Taskeen Zehra;India;16;308
1,01E+18;en;02-07-18 1:15;Twitter for Android;140;0;77;nesberry,organic,yoga,organiclifestyle,yogachallenge,fitness,fit,crossfit,workoutmotivation;Nesberry;Nesberry7;Achmant;Soshanguve, South Africa;33;78
1,01E+18;en;02-07-18 1:15;Twitter for Android;140;0;3;PowerByEXO,WorldCup,FIFAStadiumDJ,ChanyeolLeague;MusaByun,EXO;ByunieeOh,weareoneEXO;Carmenciita PCY;Perú;239;495
1,01E+18;en;02-07-18 1:15;Twitter Lite;140;0;2;Spain,Pique,Ramos,Iniesta,Busquets;Melusi Maposa;MelusiMaposa;Jaonelle Manuel;Rizal, Calabarzon;501;307
1,01E+18;en;02-07-18 1:15;Twitter for Android;262;0;1;AustrianGP,F1,WWETaipei,fortnite,SpainVSRussia,WorldCup,WorldCup2018,Amazon,tech,gaming,gamingpc,rt,Twitch,streaming;Amazon.com;amazon;YARIS DK;egypt;247;835
1,01E+18;en;02-07-18 1:15;Twitter for iPhone;113;0;34;WorldCup;Disney D23;DisneyD23;Paul Delacruz;Austin;129;316
1,01E+18;en;02-07-18 1:15;Twitter for Android;140;0;225;WorldCup;SB Nation;SBNation;Jan Ian De Vila;Davao City ;155;225
1,01E+18;en;02-07-18 1:15;Tweetbot for i?S;110;0;578;WorldCup;Pornhub ARIA;Pornhub;darling;feels;21;10
1,01E+18;en;02-07-18 1:15;Twitter for iPhone;135;0;152;NadaNosDetiene,WorldCup;Mexican National Team;miseleccionmxEN;camila;airplane mode;362;324
1,01E+18;en;02-07-18 1:15;Twitter for iPhone;80;0;5344;WorldCup;B/R Football;brfootball;Azpiliculip;Muar, Johor;311;289
1,01E+18;en;02-07-18 1:15;Twitter for Android;139;0;413;WorldCup;World Cup 2018;WCGoalz;Arung Palakka;Tawau - PPUKM;475;463
1,01E+18;en;02-07-18 1:15;Twitter for iPhone;140;0;135;ESP,GER,ARG,POR,ENG,WorldCup;BBC Sport;BBCSport;Carl Sproston;Northwich;725;1147
1,01E+18;en;02-07-18 1:15;Twitter for Android;135;0;3817;worldcup;Simon Clancy;SiClancy;Charles Long;Dolphins Game;20;71
1,01E+18;en;02-07-18 1:15;Twitter for Android;108;0;88;WorldCup,ESPRUS;Twitter Moments UK & Ireland;UKMoments;Act India - Aim India;India - Bharat - Hindustan;5800;157
1,01E+18;en;02-07-18 1:15;Twitter for Android;108;0;3437;WorldCup;Bleacher Report;BleacherReport;Dasuke;Kuantan, Pahang;24;133
1,01E+18;en;02-07-18 1:15;Twitter for Android;138;0;763;WorldCup;Footy Jokes;Footy_JokesOG;Hezekiel Patrick;Bumi Bulat;316;273
1,01E+18;en;02-07-18 1:15;Hootsuite Inc.;123;0;0;WorldCup;SCMP News;SCMP_News;TheGameRoom;World of Sports;66;154
1,01E+18;en;02-07-18 1:15;Twitter for Android;141;0;0;WorldCup;Joe Donnelly,RTÉ Sport,RTÉ Soccer;kildarejoe,RTEsport,RTEsoccer;phillipfarrell;an iarmhí ;49;137
1,01E+18;en;02-07-18 1:14;Twitter for Android;109;0;504;CRO,DEN,WorldCup;Liverpool FC;LFC;Apri Sulistiyanto;Purworejo , Jawa Tengah;215;276
1,01E+18;en;02-07-18 1:14;Twitter for iPhone;140;0;11;RealMadrid;MARCA in English;MARCAinENGLISH;penguin;Ankara, Türkiye;146;424
1,01E+18;en;02-07-18 1:14;Twitter for Android;139;0;16;WorldCup;Mohandas Menon;mohanstatsman;Happygolucky;Mumbai, India;500;1868
1,01E+18;en;02-07-18 1:14;Twitter for Android;140;0;307;Boeing,WorldCup;Boeing Airplanes;BoeingAirplanes;Jaime Viñamagua A.;Machala;27;251
1,01E+18;en;02-07-18 1:14;Twitter for Android;140;0;162;ESPRUS,WorldCup,RUS,ESP;Jagrati Shukla;JagratiShukla29;Jay | JaMaaL;Manchester, England;8198;8772
1,01E+18;en;02-07-18 1:14;Twitter for Android;140;0;65;WorldCup;LFC Stats;LFCData;T Joy Stephen;India;57;50
1,01E+18;en;02-07-18 1:14;Twitter for iPhone;51;0;1;WorldCup,CRODEN;Nicole Asselin;nanazlyn;Rob Asselin;Washington, DC;145;810
